AtcoCode,Easting,Northing,Longitude,Latitude,StopType,BusStopType
1800WK31431,370482,401611,-2.446566,53.51035,BCT,MKD
1800WK31421,370492,401584,-2.446413,53.51011,BCT,MKD
1800EB11681,386566,403004,-2.204101,53.52353,BCT,MKD
1800EB11691,386546,402999,-2.204403,53.52348,BCT,MKD
1800SG16191,392122,387980,-2.119916,53.3886,BCT,MKD
1800SGH2261,385451,384822,-2.220072,53.36007,BCT,HAR
1800SGH2262,385451,384822,-2.220072,53.36007,BCT,HAR
1800SGH0661,385285,384870,-2.222569,53.3605,BCT,HAR
1800SGH0662,385285,384870,-2.222569,53.3605,BCT,HAR
1800WAT0961,371730,409544,-2.428468,53.58172,TXR,
1800WAT0981,371861,409105,-2.42645,53.57778,TXR,
1800WAT0971,371840,409246,-2.42678,53.57905,TXR,
1800WAT1001,371868,409320,-2.426364,53.57972,TXR,
1800WAT1011,371611,408902,-2.430207,53.57594,TXR,
1800WAT1031,371589,409388,-2.430584,53.58031,TXR,
1800WAT1041,371862,409421,-2.426464,53.58062,TXR,
1800WAT1071,371181,409187,-2.436728,53.57848,TXR,
1800WK30641,368801,403975,-2.472149,53.5315,BCT,MKD
1800WK35791,365897,403719,-2.51593,53.52902,BCT,MKD
1800BNBS0R1,371360,409053,-2.434012,53.57729,BCS,
1800BNBS0Z1,371358,409096,-2.434046,53.57767,BCS,
1800WAQ0091,371343,409003,-2.434264,53.57684,BCQ,
1800BNBS0M1,371382,409042,-2.433678,53.57719,BCS,
1800BNBS0C1,371393,409014,-2.43351,53.57694,BCS,
1800BNBS001,371417,409068,-2.433152,53.57742,BCS,
1800BNBS0S1,371417,409094,-2.433155,53.57766,BCS,
1800BNBS0E1,371445,409045,-2.432727,53.57722,BCS,
1800BNBS0N1,371415,409068,-2.433182,53.57742,BCS,
1800BNBS0X1,371392,409105,-2.433533,53.57775,BCS,
1800BNBS0G1,371411,409036,-2.43324,53.57714,BCS,
1800BNBS0H1,371394,409030,-2.433496,53.57708,BCS,
1800BNBSHH1,371374,409027,-2.433798,53.57705,BCS,
1800BNBS0J1,371435,409057,-2.432879,53.57733,BCS,
1800BNBS0K1,371418,409052,-2.433136,53.57728,BCS,
1800BNBS0W1,371404,409106,-2.433352,53.57777,BCS,
1800BNBS0P1,371396,409063,-2.433469,53.57738,BCS,
1800BNBS0Q1,371380,409058,-2.43371,53.57733,BCS,
1800WAQ0101,371456,409036,-2.43256,53.57714,BCQ,
1800WAQ0111,371436,409091,-2.432868,53.57763,BCQ,
1800BNBS0F1,371429,409041,-2.432969,53.57718,BCS,
1800BNBS002,371385,409082,-2.433637,53.57755,BCS,
1800BNBS0Y1,371374,409101,-2.433805,53.57772,BCS,
1800BNBS0V1,371364,409078,-2.433954,53.57751,BCS,
1800BNBS0D1,371365,409006,-2.433932,53.57687,BCS,
1800BNBS0L1,371404,409048,-2.433347,53.57724,BCS,
1800BNBS0U1,371382,409084,-2.433682,53.57757,BCS,
1800BNBS0B1,371411,409019,-2.433238,53.57698,BCS,
1800BNBS0T1,371393,409073,-2.433515,53.57747,BCS,
1800BNBS0A1,371429,409024,-2.432967,53.57703,BCS,
1800BNBS0A,371429,409024,-2.432967,53.57703,BCS,
1800BNBS0B,371411,409019,-2.433238,53.57698,BCS,
1800BNBS0C,371393,409014,-2.43351,53.57694,BCS,
1800BNBS0D,371365,409006,-2.433932,53.57687,BCS,
1800BNBS0E,371445,409045,-2.432727,53.57722,BCS,
1800BNBS0F,371429,409041,-2.432969,53.57718,BCS,
1800BNBS0G,371411,409036,-2.43324,53.57714,BCS,
1800BNBS0H,371394,409030,-2.433496,53.57708,BCS,
1800BNBSHH,371374,409027,-2.433798,53.57705,BCS,
1800BNBS0J,371435,409057,-2.432879,53.57733,BCS,
1800BNBS0K,371418,409052,-2.433136,53.57728,BCS,
1800BNBS0L,371404,409048,-2.433347,53.57724,BCS,
1800BNBS0M,371382,409042,-2.433678,53.57719,BCS,
1800BNBS0N,371430,409072,-2.432956,53.57746,BCS,
1800BNBS0P,371406,409066,-2.433318,53.57741,BCS,
1800BNBS0Q,371389,409061,-2.433574,53.57736,BCS,
1800BNBS0R,371371,409056,-2.433846,53.57731,BCS,
1800BNBS0S,371415,409080,-2.433184,53.57753,BCS,
1800BNBS0T,371393,409073,-2.433515,53.57747,BCS,
1800BNBS0U,371375,409069,-2.433787,53.57743,BCS,
1800BNBS0V,371360,409064,-2.434013,53.57738,BCS,
1800BNBS0W,371418,409092,-2.433139,53.57764,BCS,
1800BNBS0X,371401,409087,-2.433396,53.57759,BCS,
1800BNBS0Y,371384,409083,-2.433652,53.57756,BCS,
1800BNBS0Z,371354,409074,-2.434104,53.57748,BCS,
1800WA17351,366099,409545,-2.513517,53.58139,BCT,MKD
1800WA17341,366192,409538,-2.512112,53.58134,BCT,MKD
1800WK01591,362850,401873,-2.561674,53.51222,BCT,MKD
1800WK01581,362921,401878,-2.560604,53.51227,BCT,MKD
1800BNINL1,371803,408871,-2.427305,53.57568,BCS,
1800BNIN0D1,371807,408841,-2.427242,53.57541,BCS,
1800BNIN0X1,371787,408924,-2.427551,53.57615,BCS,
1800BNINN1,371798,408881,-2.427381,53.57576,BCS,
1800BNIN0F1,371823,408845,-2.427001,53.57544,BCS,
1800BNINW1,371786,408920,-2.427566,53.57611,BCS,
1800BNIN0Y1,371785,408929,-2.427582,53.57619,BCS,
1800BNIN0J1,371810,408861,-2.427198,53.57558,BCS,
1800BNIN0G1,371813,408852,-2.427152,53.5755,BCS,
1800BNIN0L1,371806,408871,-2.42726,53.57568,BCS,
1800BNIC0C1,371786,408768,-2.427552,53.57475,BCS,
1800BNINF1,371819,408845,-2.427061,53.57544,BCS,
1800BNIN0T1,371794,408905,-2.427444,53.57598,BCS,
1800BNIN0H1,371811,408858,-2.427183,53.57556,BCS,
1800BNINK1,371805,408866,-2.427274,53.57563,BCS,
1800BNIN0U1,371792,408911,-2.427475,53.57603,BCS,
1800BNIN0C1,371789,408852,-2.427515,53.5755,BCS,
1800BNIN0E1,371826,408832,-2.426954,53.57533,BCS,
1800WAR0551,371851,408732,-2.426568,53.57443,RSE,
1800BNINC1,371789,408857,-2.427515,53.57555,BCS,
1800BNING1,371811,408852,-2.427182,53.5755,BCS,
1800BNINB1,371768,408868,-2.427833,53.57565,BCS,
1800BNINJ1,371808,408861,-2.427228,53.57558,BCS,
1800BNIN0N1,371802,408881,-2.427321,53.57576,BCS,
1800BNIC001,371804,408756,-2.427279,53.57464,BCS,
1800BNIC0A1,371806,408725,-2.427246,53.57436,BCS,
1800BNIN001,371765,408896,-2.427881,53.5759,BCS,
1800BNINA1,371750,408878,-2.428106,53.57573,BCS,
1800BNIND1,371807,408844,-2.427242,53.57543,BCS,
1800BNIN0R1,371797,408895,-2.427398,53.57589,BCS,
1800BNIN0B1,371768,408864,-2.427833,53.57561,BCS,
1800WAQ0131,371813,408706,-2.427139,53.57419,BCQ,
1800BNINM1,371801,408875,-2.427336,53.57571,BCS,
1800BNIN0Q1,371799,408891,-2.427367,53.57586,BCS,
1800BNIN0V1,371790,408916,-2.427505,53.57608,BCS,
1800BNINP1,371797,408885,-2.427397,53.5758,BCS,
1800BNIN0M1,371804,408875,-2.42729,53.57571,BCS,
1800BNINE1,371825,408835,-2.42697,53.57535,BCS,
1800BNIN0S1,371796,408901,-2.427413,53.57594,BCS,
1800BNINH1,371809,408858,-2.427213,53.57556,BCS,
1800BNIC002,371800,408748,-2.427339,53.57457,BCS,
1800BNIC0B1,371794,408750,-2.42743,53.57459,BCS,
1800BNIN0W1,371788,408920,-2.427536,53.57611,BCS,
1800BNIN0P1,371800,408885,-2.427351,53.5758,BCS,
1800BNIN0K1,371808,408866,-2.427229,53.57563,BCS,
1800BNIN0A1,371749,408875,-2.428121,53.57571,BCS,
1800WAQ0121,371732,408864,-2.428376,53.57561,BCQ,
1800BNIC0D1,371800,408748,-2.427339,53.57457,BCS,
1800BNIC0E1,371800,408748,-2.427339,53.57457,BCS,
1800BNIC0F1,371800,408748,-2.427339,53.57457,BCS,
1800BNIC0A,371806,408725,-2.427246,53.57436,BCS,
1800BNIC0B,371794,408750,-2.42743,53.57459,BCS,
1800BNIC0C,371786,408768,-2.427552,53.57475,BCS,
1800WK03731,367796,403172,-2.487228,53.52422,BCT,MKD
1800WKH4561,367817,403224,-2.486916,53.52469,BCT,HAR
1800BOLTON,371840,408725,-2.426733,53.57436,RSE,
1800BOLTON0,371840,408725,-2.426733,53.57436,RSE,
1800NC35311,376797,407577,-2.35179,53.56429,BCT,MKD
1800WK02001,358662,399888,-2.624561,53.49406,BCT,MKD
1800WA03331,373588,406555,-2.400152,53.55495,BCT,MKD
1800WK30731,367741,403261,-2.488066,53.52502,BCT,MKD
1800WK17741,368049,403567,-2.483452,53.52779,BCT,MKD
1800WK30681,368202,403603,-2.481148,53.52812,BCT,MKD
1800WK00511,358674,399871,-2.624377,53.49391,BCT,MKD
1800WA41511,374835,405149,-2.381216,53.54238,BCT,MKD
1800NC22741,377712,414997,-2.338509,53.63102,BCT,MKD
1800NC35321,376794,407592,-2.351837,53.56443,BCT,MKD
1800WA41801,373594,406267,-2.400037,53.55236,BCT,MKD
1800WK30741,367707,403249,-2.488578,53.52491,BCT,MKD
1800WAH0461,374865,405015,-2.380752,53.54117,BCT,HAR
1800NC09611,377702,414989,-2.33866,53.63095,BCT,MKD
1800WAH0462,374865,405015,-2.380752,53.54117,BCT,HAR
1800WA17831,366247,406631,-2.510966,53.55521,BCT,MKD
1800WA15231,374857,405145,-2.380883,53.54234,BCT,MKD
1800WA16821,367802,406826,-2.487514,53.55706,BCT,MKD
1800WA17841,366196,406640,-2.511737,53.55529,BCT,MKD
1800WA18091,366399,406663,-2.508675,53.55551,BCT,MKD
1800NCH1321,378400,410035,-2.32776,53.58645,BCT,HAR
1800NCH1322,378400,410035,-2.32776,53.58645,BCT,HAR
1800NFH1162,380014,400128,-2.302743,53.49747,BCT,HAR
1800WA16811,367875,406923,-2.486423,53.55794,BCT,MKD
1800NCH0262,378805,416297,-2.32207,53.64275,BCT,HAR
1800WA17071,369943,409376,-2.455443,53.58011,BCT,MKD
1800WA17061,370009,409387,-2.454447,53.58021,BCT,MKD
1800WA17051,370031,409406,-2.454116,53.58038,BCT,MKD
1800WAH0731,370355,406875,-2.448982,53.55766,BCT,HAR
1800WAH0732,370355,406875,-2.448982,53.55766,BCT,HAR
1800ED15801,393733,404438,-2.096028,53.53656,BCT,MKD
1800WAH1101,374254,410628,-2.390436,53.59159,BCT,CUS
1800NCH0272,379662,410945,-2.308756,53.59468,BCT,HAR
1800EDH2891,399798,405762,-2.00452,53.54849,BCT,HAR
1800SGH3121,396685,389692,-2.051327,53.40404,BCT,HAR
1800SGH3122,396685,389692,-2.051327,53.40404,BCT,HAR
1800NE48361,384816,405122,-2.230601,53.54252,BCT,MKD
1800NE00971,384865,405149,-2.229863,53.54276,BCT,MKD
1800NE26801,386402,407231,-2.20676,53.56152,BCT,MKD
1800NE26811,386435,407206,-2.206261,53.56129,BCT,MKD
1800SJ11131,375463,388211,-2.37041,53.39016,BCT,MKD
1800WAH2151,372187,413674,-2.421936,53.61887,BCT,HAR
1800WAH2152,372187,413674,-2.421936,53.61887,BCT,HAR
1800WA14161,368355,410481,-2.479539,53.58995,BCT,MKD
1800WA14151,368336,410485,-2.479826,53.58998,BCT,MKD
1800NC22391,377826,412335,-2.336595,53.6071,BCT,MKD
1800NC22401,377815,412349,-2.336762,53.60723,BCT,MKD
1800EB11721,387118,403004,-2.195775,53.52354,BCT,MKD
1800EBH0351,387452,403093,-2.190741,53.52435,BCT,HAR
1800EB11731,387023,403004,-2.197208,53.52354,BCT,MKD
1800EBH0781,387053,403090,-2.196759,53.52431,BCT,HAR
1800EBH0352,387452,403093,-2.190741,53.52435,BCT,HAR
1800EH04821,390293,397343,-2.147708,53.47273,BCT,MKD
1800NC22431,377681,412799,-2.33882,53.61126,BCT,MKD
1800NC22441,377734,412742,-2.338014,53.61076,BCT,MKD
1800EB01741,384718,396960,-2.231679,53.46915,BCT,MKD
1800SB13991,384640,397036,-2.232857,53.46983,BCT,MKD
1800SB31541,384290,396648,-2.238111,53.46634,BCT,MKD
1800SB31551,384238,396720,-2.238897,53.46698,BCT,MKD
1800EHH2031,393756,398890,-2.095568,53.48669,BCT,HAR
1800EHH2032,393756,398890,-2.095568,53.48669,BCT,HAR
1800SBH1201,384033,398102,-2.242056,53.4794,BCT,HAR
1800NCH4341,377775,412209,-2.337356,53.60596,BCT,HAR
1800NCH4342,377775,412209,-2.337356,53.60596,BCT,HAR
1800WF21211,377055,402145,-2.347495,53.51548,BCT,MKD
1800WK45171,356080,400547,-2.663569,53.49977,BCT,MKD
1800WKH1541,356040,400547,-2.664172,53.49977,BCT,HAR
1800NF27901,372552,400708,-2.415275,53.50235,BCT,MKD
1800NF27871,372270,400755,-2.41953,53.50275,BCT,MKD
1800NF27861,372241,400736,-2.419966,53.50258,BCT,MKD
1800NF27881,372480,400729,-2.416362,53.50253,BCT,MKD
1800SG46771,385801,388688,-2.214988,53.39483,BCT,MKD
1800SG19131,385814,388694,-2.214793,53.39489,BCT,MKD
1800NC05311,381312,408580,-2.283684,53.57349,BCT,MKD
1800SG08091,387754,389164,-2.185638,53.39916,BCT,MKD
1800SG07761,387783,389167,-2.185202,53.39919,BCT,MKD
1800NC05751,379901,408072,-2.304959,53.56887,BCT,MKD
1800NC05741,379969,408152,-2.303937,53.56959,BCT,MKD
1800NF10351,379647,398293,-2.308155,53.48096,BCT,MKD
1800SJ10921,377122,387492,-2.345413,53.38377,BCT,MKD
1800SBH0891,383174,391780,-2.254659,53.42255,BCT,HAR
1800SBH0892,383174,391780,-2.254659,53.42255,BCT,HAR
1800SBH0581,383152,391640,-2.254982,53.42129,BCT,HAR
1800SBH0582,383152,391640,-2.254982,53.42129,BCT,HAR
1800WK07071,355036,405214,-2.679978,53.54163,BCT,MKD
1800WK07061,354980,405183,-2.680818,53.54135,BCT,MKD
1800WK07101,362326,403868,-2.569816,53.53011,BCT,MKD
1800WK32741,362635,404419,-2.56522,53.53509,BCT,MKD
1800WK01141,362496,403801,-2.567243,53.52952,BCT,MKD
1800WKH2261,362702,404400,-2.564207,53.53492,BCT,HAR
1800WKH2262,362702,404400,-2.564207,53.53492,BCT,HAR
1800WK32731,362627,404433,-2.565343,53.53521,BCT,MKD
1800EB34551,388546,396536,-2.173998,53.46544,BCT,MKD
1800EB34561,388566,396539,-2.173697,53.46547,BCT,MKD
1800WA42921,372695,406941,-2.413665,53.55838,BCT,MKD
1800SG07041,391248,386413,-2.133013,53.3745,BCT,MKD
1800SG07051,391254,386434,-2.132924,53.37469,BCT,MKD
1800SG07061,391152,386583,-2.134461,53.37603,BCT,MKD
1800SG07071,391145,386595,-2.134567,53.37614,BCT,MKD
1800SB33281,384164,393727,-2.23986,53.44008,BCT,MKD
1800SB33291,384122,393713,-2.240492,53.43995,BCT,MKD
1800EH48771,399539,393694,-2.008406,53.44002,BCT,MKD
1800EH48781,399541,393682,-2.008376,53.43991,BCT,MKD
1800EH38031,395395,395051,-2.07081,53.4522,BCT,MKD
1800EH44271,393050,394086,-2.1061,53.4435,BCT,MKD
1800WA20201,363531,411637,-2.552548,53.60003,BCT,MKD
1800WK46281,359085,406857,-2.619098,53.55673,BCT,MKD
1800WA14271,366261,411157,-2.511245,53.59589,BCT,MKD
1800WA14281,366306,411123,-2.510562,53.59559,BCT,MKD
1800SGH1821,388610,390320,-2.172807,53.40957,BCT,HAR
1800SGH1871,388620,390257,-2.172654,53.409,BCT,HAR
1800SGH2961,388419,390282,-2.175678,53.40923,BCT,HAR
1800SGH2931,388432,390220,-2.175481,53.40867,BCT,HAR
1800SBH1461,382434,389007,-2.265638,53.3976,BCT,HAR
1800SBH1471,382385,388997,-2.266375,53.39751,BCT,HAR
1800NCH1021,380805,404704,-2.291101,53.53863,BCT,HAR
1800SG13891,386936,389073,-2.197937,53.39832,BCT,MKD
1800EH09691,397267,400678,-2.042672,53.50279,BCT,MKD
1800EH09681,397284,400657,-2.042416,53.5026,BCT,MKD
1800NC23411,375750,408347,-2.367658,53.57116,BCT,MKD
1800ED14351,393178,406475,-2.104447,53.55486,BCT,MKD
1800ED19201,393100,406401,-2.105622,53.55419,BCT,MKD
1800SB09551,384209,396296,-2.239313,53.46317,BCT,MKD
1800SB31211,383946,396814,-2.243301,53.46782,BCT,MKD
1800SB09571,384176,396249,-2.239807,53.46275,BCT,MKD
1800SB15471,383987,396909,-2.242688,53.46867,BCT,MKD
1800SB15531,383888,396863,-2.244177,53.46826,BCT,MKD
1800SBH0311,384067,396815,-2.241478,53.46783,BCT,HAR
1800SBH0312,384067,396815,-2.241478,53.46783,BCT,HAR
1800EDH1652,391436,406333,-2.130738,53.55355,BCT,HAR
1800EDH1782,391444,406447,-2.13062,53.55458,BCT,HAR
1800EDH1651,391436,406333,-2.130738,53.55355,BCT,HAR
1800EDH1781,391443,406433,-2.130635,53.55445,BCT,HAR
1800NF27471,373319,395441,-2.403262,53.45504,BCT,MKD
1800NF27461,373241,395399,-2.404433,53.45466,BCT,MKD
1800NE17181,389454,412556,-2.160866,53.60945,BCT,MKD
1800NE17171,389418,412534,-2.16141,53.60925,BCT,MKD
1800NE24381,393527,416612,-2.099393,53.64598,BCT,MKD
1800EB34361,387302,396462,-2.192733,53.46474,BCT,MKD
1800NE24391,393516,416638,-2.09956,53.64621,BCT,MKD
1800SB18311,384179,396854,-2.239793,53.46819,BCT,MKD
1800ED16361,393482,409670,-2.099926,53.58358,BCT,MKD
1800EB27551,387863,395927,-2.184262,53.45995,BCT,MKD
1800SJ10741,375838,386683,-2.364655,53.37645,BCT,MKD
1800SJ10742,375838,386683,-2.364655,53.37645,BCT,MKD
1800SJH1471,375341,386256,-2.372092,53.37259,BCT,HAR
1800SJH1472,375341,386256,-2.372092,53.37259,BCT,HAR
1800SJ10711,374745,386483,-2.381068,53.3746,BCT,MKD
1800SJ10701,374757,386465,-2.380886,53.37444,BCT,MKD
1800SJH1461,375573,386649,-2.368635,53.37613,BCT,HAR
1800SJH1462,375573,386649,-2.368635,53.37613,BCT,HAR
1800SJ17031,375832,386676,-2.364744,53.37638,BCT,MKD
1800SJ10761,375930,385903,-2.363212,53.36944,BCT,MKD
1800WKH1852,366720,399295,-2.503044,53.48931,BCT,HAR
1800WKH1861,366905,399270,-2.500253,53.48909,BCT,HAR
1800EH39321,394155,398604,-2.08955,53.48412,BCT,MKD
1800EH39311,394141,398618,-2.089761,53.48425,BCT,MKD
1800WA02551,371722,409495,-2.428585,53.58128,BCT,MKD
1800WA16391,371705,409515,-2.428843,53.58146,BCT,MKD
1800SGH2891,395140,389145,-2.074557,53.39911,BCT,HAR
1800SGH2892,395140,389145,-2.074557,53.39911,BCT,HAR
1800SG35791,395466,388759,-2.069648,53.39565,BCT,MKD
1800SJH2421,376631,387186,-2.352772,53.381,BCT,CUS
1800SJ09581,375890,386920,-2.363891,53.37858,BCT,MKD
1800SJ09591,375902,386926,-2.363711,53.37863,BCT,MKD
1800SJH0861,376358,386216,-2.356803,53.37227,BCT,CUS
1800SJH0862,376500,386000,-2.354653,53.37034,BCT,HAR
1800EH37241,397291,397710,-2.042284,53.47611,BCT,MKD
1800EH37231,397285,397700,-2.042374,53.47602,BCT,MKD
1800ED19081,393770,405643,-2.095494,53.54739,BCT,MKD
1800EBH1111,387080,400252,-2.196234,53.49881,BCT,HAR
1800EBH2121,386813,400050,-2.20025,53.49699,BCT,HAR
1800EBH1112,386766,400012,-2.200957,53.49664,BCT,HAR
1800SG06891,391876,385731,-2.123556,53.36838,BCT,MKD
1800SG06901,391992,385709,-2.121812,53.36819,BCT,MKD
1800SGH0301,388552,390913,-2.173701,53.4149,BCT,HAR
1800SGH0302,388552,390913,-2.173701,53.4149,BCT,HAR
1800SJ02501,375562,395615,-2.369499,53.45672,BCT,MKD
1800SJ02511,375536,395603,-2.369889,53.45661,BCT,MKD
1800SG35031,386668,384729,-2.201782,53.35927,BCT,MKD
1800SG35021,386672,384718,-2.201721,53.35917,BCT,MKD
1800SJ02951,375859,395100,-2.364987,53.4521,BCT,MKD
1800SJ02961,375899,395126,-2.364386,53.45234,BCT,MKD
1800SGH2091,395345,385950,-2.071425,53.37039,BCT,HAR
1800SGH2092,395345,385950,-2.071425,53.37039,BCT,HAR
1800NB15171,384891,403496,-2.22939,53.5279,BCT,MKD
1800SJH2431,375780,395079,-2.366174,53.45191,BCT,HAR
1800SJH2432,375780,395079,-2.366174,53.45191,BCT,HAR
1800SJH1491,375423,385824,-2.370825,53.36871,BCT,HAR
1800SJH1492,375423,385824,-2.370825,53.36871,BCT,HAR
1800ZZMABOW2,383592,403105,-2.248965,53.52435,TMU,
1800ZZMABOW1,383606,403147,-2.248756,53.52473,TMU,
1800NBR1241,383525,403170,-2.249979,53.52493,RSE,
1800NB42571,383604,403133,-2.248785,53.5246,BCT,MKD
1800NBE2151,383606,403147,-2.248756,53.52473,TMU,
1800NBE2161,383594,403102,-2.248934,53.52433,TMU,
1800NB42641,383598,403069,-2.248872,53.52403,BCT,MKD
1800NE26941,384414,406521,-2.236737,53.55508,BCT,MKD
1800NE26951,384392,406489,-2.237068,53.55479,BCT,MKD
1800EH37901,397900,394533,-2.033086,53.44756,BCT,MKD
1800EH37891,397978,394609,-2.031912,53.44824,BCT,MKD
1800ED02301,389523,406275,-2.159611,53.553,BCT,MKD
1800ED02311,389498,406247,-2.159987,53.55275,BCT,MKD
1800WK00361,357407,406380,-2.644361,53.55231,BCT,MKD
1800SJ48041,371170,391017,-2.435217,53.41516,BCT,MKD
1800EH05491,394010,397486,-2.091713,53.47407,BCT,MKD
1800EH03141,394878,397564,-2.078637,53.47478,BCT,MKD
1800EH03151,394883,397492,-2.07856,53.47413,BCT,MKD
1800EH05501,394025,397424,-2.091486,53.47351,BCT,MKD
1800SJ15311,381556,396297,-2.279272,53.46309,BCT,MKD
1800SJ32081,381508,396112,-2.279984,53.46143,BCT,MKD
1800SJH1911,381534,396249,-2.279601,53.46266,BCT,HAR
1800SJ32071,381514,396134,-2.279895,53.46162,BCT,MKD
1800NBH0081,384595,400819,-2.233722,53.50384,BCT,HAR
1800NBH0082,384595,400819,-2.233722,53.50384,BCT,HAR
1800NBH0651,384550,400470,-2.234384,53.5007,BCT,HAR
1800NBH0652,384550,400470,-2.234384,53.5007,BCT,HAR
1800NF27521,373629,396169,-2.398655,53.4616,BCT,MKD
1800NF27531,373637,396224,-2.39854,53.4621,BCT,MKD
1800SG35891,396293,389140,-2.057216,53.39907,BCT,MKD
1800SG35881,396290,389117,-2.057261,53.39887,BCT,MKD
1800EH00191,395176,393298,-2.07408,53.43644,BCT,MKD
1800EH00201,395172,393306,-2.074141,53.43651,BCT,MKD
1800EHH2091,395173,393133,-2.074123,53.43496,BCT,HAR
1800EHH2092,395173,393133,-2.074123,53.43496,BCT,HAR
1800EHH2311,395157,393207,-2.074365,53.43562,BCT,HAR
1800SJ12111,379617,388760,-2.307986,53.39528,BCT,MKD
1800WA40271,370748,404607,-2.442837,53.53729,BCT,MKD
1800SG12671,388439,392016,-2.175442,53.42481,BCT,MKD
1800SG41901,388490,391943,-2.174672,53.42416,BCT,MKD
1800EH20941,393362,399817,-2.101526,53.49501,BCT,MKD
1800EH20931,393390,399769,-2.101103,53.49458,BCT,MKD
1800NE49451,391919,415609,-2.123691,53.63694,BCT,MKD
1800NE49461,391827,415545,-2.12508,53.63636,BCT,MKD
1800EB32101,386161,398971,-2.210031,53.48727,BCT,MKD
1800WAH1651,372924,408835,-2.410373,53.57541,BCT,HAR
1800WAH1652,372924,408835,-2.410373,53.57541,BCT,HAR
1800WA42631,372244,406363,-2.420421,53.55316,BCT,MKD
1800EB32171,386557,399359,-2.204079,53.49077,BCT,MKD
1800WA42621,372252,406358,-2.4203,53.55311,BCT,MKD
1800WA42211,372281,405894,-2.419821,53.54894,BCT,MKD
1800WA10661,372321,405899,-2.419218,53.54899,BCT,MKD
1800WA43501,372423,408926,-2.417947,53.5762,BCT,MKD
1800NF43001,381490,400914,-2.28054,53.50459,BCT,MKD
1800NCH1371,376269,408776,-2.359854,53.57504,BCT,HAR
1800NCH1372,376269,408776,-2.359854,53.57504,BCT,HAR
1800NCH4771,376236,409005,-2.360369,53.5771,BCT,HAR
1800NC23371,375906,408578,-2.36532,53.57325,BCT,MKD
1800NCH3761,376172,409479,-2.361372,53.58136,BCT,HAR
1800NC23381,375901,408560,-2.365394,53.57309,BCT,MKD
1800NC23021,376203,409078,-2.360873,53.57775,BCT,MKD
1800NC23031,376271,409078,-2.359846,53.57776,BCT,MKD
1800NCH3741,376411,410190,-2.357816,53.58776,BCT,HAR
1800NCH3762,376169,409468,-2.361417,53.58126,BCT,HAR
1800NCH3751,376435,409999,-2.35744,53.58604,BCT,HAR
1800NCH3752,376435,409999,-2.35744,53.58604,BCT,HAR
1800EHH1241,395885,396460,-2.06345,53.46487,BCT,HAR
1800EHH1242,395885,396460,-2.06345,53.46487,BCT,HAR
1800EHH0911,395820,396600,-2.064431,53.46613,BCT,HAR
1800EHH0912,395820,396600,-2.064431,53.46613,BCT,HAR
1800NCH3371,375831,408601,-2.366454,53.57345,BCT,HAR
1800WK09511,357122,411204,-2.649327,53.59565,BCT,CUS
1800WK06481,357130,411192,-2.649204,53.59554,BCT,MKD
1800WA13451,373565,412304,-2.400988,53.60662,BCT,MKD
1800WA13461,373508,412202,-2.401841,53.60571,BCT,MKD
1800WK33441,361877,406951,-2.576966,53.55779,BCT,MKD
1800WK33431,361875,406911,-2.576991,53.55743,BCT,MKD
1800WAH2391,373662,412593,-2.399547,53.60923,BCT,HAR
1800WAH2392,373662,412593,-2.399547,53.60923,BCT,HAR
1800WAH2081,373633,412683,-2.399993,53.61003,BCT,HAR
1800WAH2082,373633,412683,-2.399993,53.61003,BCT,HAR
1800WAH2091,373838,412794,-2.396904,53.61104,BCT,HAR
1800WAH2092,373838,412794,-2.396904,53.61104,BCT,HAR
1800WA13431,373575,412771,-2.400877,53.61082,BCT,MKD
1800WA13441,373560,412742,-2.401101,53.61056,BCT,MKD
1800WAH2381,373567,412420,-2.400968,53.60767,BCT,HAR
1800WK06811,359264,406427,-2.61634,53.55288,BCT,MKD
1800WK06841,359245,406359,-2.616618,53.55227,BCT,MKD
1800WKH0221,359150,406535,-2.618075,53.55384,BCT,HAR
